isNode,name,x,y,color,community,from,to
true,859,790.6074589813543,359.4154509540516,0.5686274766921997/0.3490196168422699/0.48627451062202454,518,,
true,860,850.3985460494747,362.1471188096312,0.3686274588108063/0.38823530077934265/0.09803921729326248,189,,
true,861,909.3498182818814,72.3906873870086,0.4274509847164154/0.43921568989753723/0.7647058963775635,519,,
true,862,949.4529914658326,156.0392262076391,0.0/0.7450980544090271/0.04313725605607033,520,,
true,863,758.1627294927432,418.4567261028639,0.40784314274787903/0.3803921639919281/0.29019609093666077,211,,
true,864,965.2140432618895,168.90303322991548,0.8823529481887817/0.1882352977991104/0.11764705926179886,521,,
true,865,945.88998117696,78.90314071433124,0.15294118225574493/0.09803921729326248/0.364705890417099,522,,
true,866,925.3673565629257,71.2223499813361,0.6392157077789307/0.16078431904315948/0.5137255191802979,523,,
true,867,939.5300999745291,99.77867188577892,0.7019608020782471/0.48627451062202454/0.43921568989753723,524,,
true,868,1023.7508634770224,188.2297816863442,0.615686297416687/0.5843137502670288/0.572549045085907,525,,
true,869,729.0250236280991,401.5650468410549,0.0235294122248888/0.18431372940540314/0.11764705926179886,798,,
true,870,918.71304904418,255.36289426514355,0.9843137264251709/0.019607843831181526/0.9647058844566345,526,,
true,871,684.5999953118011,240.8832554504804,0.24705882370471954/0.9686274528503418/0.03529411926865578,527,,
true,872,876.341448661228,98.63874113667765,0.501960813999176/0.4470588266849518/0.4745098054409027,528,,
true,873,677.7350211624598,172.9006019935138,0.6274510025978088/0.3764705955982208/0.772549033164978,918,,
true,874,895.2758628923932,280.21469609589315,0.5215686559677124/0.7490196228027344/0.8078431487083435,529,,
true,875,907.0718854606527,216.68914624406122,0.9372549057006836/0.886274516582489/0.5254902243614197,530,,
true,876,953.3305827453963,177.05009539759124,0.05098039284348488/0.7686274647712708/0.0470588244497776,531,,
true,877,1021.9552652144132,245.12717136868952,0.3333333432674408/0.2549019753932953/1.0,532,,
true,878,934.7950602412056,197.710992374383,0.9058823585510254/0.7058823704719543/0.7058823704719543,167,,
true,879,641.5630082610197,76.06264037237281,0.20392157137393951/0.3921568691730499/0.0470588244497776,461,,
true,-707,855.433997885864,633.0218026587374,0.8627451062202454/0.16862745583057404/0.10980392247438431,572,,
true,-706,382.1831083012612,503.7969531310905,0.41960784792900085/0.239215686917305/0.16078431904315948,533,,
true,-709,377.0828873592124,526.7431256778755,0.47843137383461/0.2980392277240753/0.5803921818733215,534,,
true,-708,876.0892879231676,527.1460125214385,0.5568627715110779/0.5686274766921997/0.7960784435272217,735,,
true,880,725.1920123391584,414.0226163740345,0.5215686559677124/0.772549033164978/0.6000000238418579,27,,
true,881,938.9973993943652,449.7840514019703,0.7490196228027344/0.48235294222831726/0.3686274588108063,319,,
true,882,727.6024624888174,171.38942847948394,0.7568627595901489/0.7176470756530762/0.07058823853731155,664,,
true,883,789.2757729681988,163.65661857325256,0.8509804010391235/0.7333333492279053/0.10196078568696976,715,,
true,400,1039.4709584399143,626.3422019191069,0.572549045085907/0.6823529601097107/0.572549045085907,535,,
true,884,749.2429741073622,379.59688916735445,0.6117647290229797/0.929411768913269/0.9960784316062927,361,,
true,401,743.6006399527041,618.0014317019409,0.8901960849761963/0.3137255012989044/0.0313725508749485,117,,
true,885,769.1681290355731,438.9094473698125,0.49803921580314636/0.6117647290229797/0.6078431606292725,622,,
true,402,1034.1650027698172,613.4123377104777,0.14509804546833038/0.772549033164978/0.7372549176216125,536,,
true,886,941.1072480173272,437.38207124716973,0.7490196228027344/0.48235294222831726/0.3686274588108063,319,,
true,403,893.7666869366577,694.5365276739481,0.8980392217636108/0.21568627655506134/0.05098039284348488,537,,
true,887,953.6715866106285,140.1289912476587,0.3019607961177826/0.545098066329956/0.12941177189350128,538,,
true,404,1078.8699716607305,653.6174690250225,0.5490196347236633/0.4901960790157318/0.4470588266849518,539,,
true,888,999.1295660971704,310.33082861476584,0.6901960968971252/0.47843137383461/0.6000000238418579,540,,
true,-703,756.4734814059256,507.8848597465152,0.27843138575553894/0.21960784494876862/0.06666667014360428,379,,
true,405,790.6565954713278,416.25570487257284,0.9411764740943909/0.07450980693101883/0.062745101749897,194,,
true,889,911.8965535682016,86.02103329625828,0.6666666865348816/0.0117647061124444/0.7333333492279053,541,,
true,-702,401.48012757976517,567.3972874325816,0.8784313797950745/0.3176470696926117/0.1568627506494522,542,,
true,406,1081.6975774194925,373.3003374509848,0.3450980484485626/0.3803921639919281/0.5254902243614197,543,,
true,407,820.3593126368003,404.96377173648585,0.37254902720451355/0.5882353186607361/0.29019609093666077,416,,
true,-704,815.3193352976546,343.8187293242947,0.32156863808631897/0.27843138575553894/0.6313725709915161,544,,
true,408,690.5541310958683,603.6110217498442,0.6980392336845398/0.6549019813537598/0.062745101749897,121,,
true,409,843.0229408950554,416.9133079511866,0.09803921729326248/0.3333333432674408/0.1921568661928177,701,,
true,-700,410.78662768650577,323.81629644262284,0.3176470696926117/0.42352941632270813/0.3529411852359772,917,,
true,-718,382.69125957880146,563.064004889165,0.6313725709915161/0.7882353067398071/0.4941176474094391,545,,
true,-717,704.8085245484538,442.01713146583086,0.6705882549285889/0.3294117748737335/0.49803921580314636,165,,
true,-719,567.8415075871864,580.83516515611,0.6117647290229797/0.3450980484485626/0.47058823704719543,231,,
true,890,690.1634982392211,480.7193205841447,0.4627451002597809/0.21568627655506134/0.40784314274787903,774,,
true,891,760.8303689321127,418.14141884474986,0.40784314274787903/0.3803921639919281/0.29019609093666077,211,,
true,892,829.7789709768466,425.91057354923106,0.8549019694328308/0.95686274766922/0.9058823585510254,115,,
true,893,817.1360181324666,410.08517798966875,0.37254902720451355/0.5882353186607361/0.29019609093666077,416,,
true,410,1093.9169032547093,628.1698851008016,0.10980392247438431/0.0313725508749485/0.09019608050584793,546,,
true,894,914.7648957399033,116.96260511925777,0.9490196108818054/0.1921568661928177/0.20392157137393951,547,,
true,411,1002.070991349915,311.6411993032948,0.6901960968971252/0.47843137383461/0.6000000238418579,540,,
true,895,748.1704643947594,292.3321189055725,0.4627451002597809/0.04313725605607033/0.5137255191802979,548,,
true,412,1014.2290403624211,572.8135358730518,0.5568627715110779/0.5529412031173706/0.4117647111415863,549,,
true,896,916.5696276656098,101.01101381445346,0.6274510025978088/0.4901960790157318/0.8313725590705872,550,,
true,413,714.5563610518565,304.8822748349844,0.0235294122248888/0.9882352948188782/0.10196078568696976,551,,
true,897,739.3684355810118,326.47054169396836,0.6745098233222961/0.20000000298023224/0.5490196347236633,257,,
true,414,592.8175575438411,490.5511440816245,0.30588236451148987/0.6627451181411743/0.4745098054409027,201,,
true,898,887.4713337552646,55.34148601641385,0.062745101749897/0.8549019694328308/0.13725490868091583,552,,
true,415,1053.1101487107153,624.5336401919809,0.4901960790157318/0.29411765933036804/0.14901961386203766,553,,
true,899,688.9365083891488,553.9546706742033,0.1921568661928177/0.4745098054409027/0.3843137323856354,72,,
true,-714,477.89695432448605,327.52013459124316,0.545098066329956/0.24313725531101227/0.33725491166114807,554,,
true,416,856.0587101339423,483.2434627973433,0.7843137383460999/0.1921568661928177/0.9764705896377563,439,,
true,-713,486.00880436112584,295.4380878567106,0.545098066329956/0.24313725531101227/0.33725491166114807,554,,
true,417,1066.6594901870653,607.4946745856114,0.5607843399047852/0.6901960968971252/0.6549019813537598,555,,
true,-716,394.20422124862733,551.3094075470499,0.8509804010391235/0.6039215922355652/0.8627451062202454,556,,
true,418,1033.3886551828057,597.8768033577146,0.0941176488995552/0.0470588244497776/0.18431372940540314,557,,
true,-715,722.8119560721669,449.06362855906707,0.13725490868091583/0.9411764740943909/0.30980393290519714,148,,
true,419,823.9528373506512,516.0332788762047,0.5529412031173706/0.43529412150382996/0.40392157435417175,933,,
true,-710,661.2974652534459,295.3143081237848,0.08627451211214066/0.9803921580314636/0.027450980618596077,444,,
true,-712,605.5972742500596,454.54472876278135,0.3764705955982208/0.054901961237192154/0.35686275362968445,558,,
true,-711,833.9363306277244,696.7837945312933,0.5529412031173706/0.3921568691730499/0.5176470875740051,385,,
true,-729,445.24131216981283,553.9606082440297,0.5490196347236633/0.4901960790157318/0.2862745225429535,559,,
true,420,1084.8578799562356,598.8676611530051,0.4000000059604645/0.48627451062202454/0.5803921818733215,560,,
true,421,773.576066876173,379.2988810223739,0.9411764740943909/0.07450980693101883/0.062745101749897,194,,
true,422,1001.7026416004471,390.5497458236582,0.9215686321258545/0.8745098114013672/0.7607843279838562,561,,
true,423,1056.7917175284201,536.9374440125813,0.9803921580314636/0.8588235378265381/0.16862745583057404,562,,
true,424,832.5715230316099,454.16561630698646,0.07450980693101883/0.24313725531101227/0.15294118225574493,936,,
true,425,1045.10261254583,454.27071542579455,0.007843137718737125/0.239215686917305/0.16078431904315948,563,,
true,426,766.281212154784,409.1068454014934,0.3803921639919281/0.01568627543747425/0.24313725531101227,46,,
true,-725,416.64371657813064,439.8471029551873,0.22745098173618317/0.6509804129600525/0.5960784554481506,564,,
true,427,796.8649446568063,368.85443739262826,0.7372549176216125/0.6431372761726379/0.615686297416687,565,,
true,-724,366.6253528345071,517.6419883400524,0.7764706015586853/1.0/0.7882353067398071,566,,
true,428,714.8829859414358,401.2652718902037,0.6352941393852234/0.5764706134796143/0.7333333492279053,360,,
true,-727,820.2257861970247,388.6074888975216,0.7764706015586853/0.8823529481887817/0.18431372940540314,567,,
true,429,1089.82138525337,611.522055184719,0.3137255012989044/0.40392157435417175/0.21176470816135406,568,,
true,-726,573.4723902223125,664.4799430566416,0.5490196347236633/0.35686275362968445/0.14901961386203766,569,,
true,-721,458.0248311249227,425.6910582520017,0.501960813999176/0.7058823704719543/0.4627451002597809,166,,
true,-720,898.332443936738,691.8694429444627,0.8980392217636108/0.21568627655506134/0.05098039284348488,537,,
true,-722,609.7261721393097,526.1991767780751,0.3803921639919281/0.07450980693101883/0.3137255012989044,138,,
true,-739,499.3191276553655,420.4538480770438,0.7058823704719543/0.9607843160629272/0.12941177189350128,198,,
true,430,1052.220505127757,608.0540597893342,0.4313725531101227/0.4117647111415863/0.615686297416687,570,,
true,431,987.3863755017289,608.8781696839756,0.8470588326454163/0.7607843279838562/0.8745098114013672,571,,
true,-730,600.4275796081618,391.3208877048734,0.1882352977991104/0.24313725531101227/0.21568627655506134,405,,
true,432,507.91300917281467,357.1593466232871,0.9411764740943909/0.9803921580314636/0.6039215922355652,853,,
true,433,842.9649359350683,626.076154706835,0.8627451062202454/0.16862745583057404/0.10980392247438431,572,,
true,434,872.7214046389873,427.2966603072788,0.24705882370471954/0.11372549086809158/0.18431372940540314,573,,
true,435,786.4542976469605,385.7918857088553,0.5372549295425415/0.3490196168422699/0.686274528503418,641,,
true,436,964.1467134245877,560.1190942416033,0.3803921639919281/0.2666666805744171/0.47058823704719543,574,,
true,437,858.5418197445233,275.2717312085297,0.0470588244497776/0.9450980424880981/0.9254902005195618,720,,
true,-736,790.7477151261419,408.7690135210699,0.9411764740943909/0.07450980693101883/0.062745101749897,194,,
true,438,661.2167087933001,410.7998449372284,0.7764706015586853/0.7176470756530762/0.8196078538894653,673,,
true,-735,606.5775380982584,630.2458303378169,0.239215686917305/0.5058823823928833/0.47843137383461,170,,
true,439,1045.701439193667,593.582659180602,0.5098039507865906/0.7137255072593689/0.7882353067398071,575,,
true,-738,434.9199422394579,513.5216799514678,0.8352941274642944/0.8588235378265381/0.8980392217636108,576,,
true,-737,519.8041292921466,523.2962975122782,0.13725490868091583/0.7411764860153198/0.9215686321258545,577,,
true,-732,634.4116669098612,647.0434220209152,0.9450980424880981/0.8980392217636108/0.06666667014360428,602,,
true,-731,641.6430414673005,755.7516327212786,0.6705882549285889/0.5607843399047852/0.4000000059604645,32,,
true,-734,732.2284114308103,213.69847084716417,0.7137255072593689/0.5882353186607361/0.8039215803146362,402,,
true,-733,468.35680877863354,568.9327622764813,0.6509804129600525/0.45098039507865906/0.43529412150382996,631,,
true,440,1109.6298345602697,601.2362004632103,0.9490196108818054/0.239215686917305/0.3843137323856354,578,,
true,441,985.8122169082404,351.3123832857747,0.22745098173618317/0.2862745225429535/0.01568627543747425,174,,
true,442,756.6291770834475,638.3818439416856,0.26274511218070984/0.529411792755127/0.30588236451148987,579,,
true,-741,936.4179179282826,565.598837483304,0.7490196228027344/0.48235294222831726/0.3686274588108063,319,,
true,443,1108.3231559105193,585.5585501700061,0.3764705955982208/0.4941176474094391/0.7450980544090271,580,,
true,-740,451.1498140790536,583.6253545815804,0.6431372761726379/0.8784313797950745/0.6117647290229797,581,,
true,444,1093.9542093778882,567.7076253339303,0.11764705926179886/0.003921568859368563/0.0313725508749485,582,,
true,445,699.9439982648015,673.9949331442501,0.46666666865348816/0.6627451181411743/0.3176470696926117,636,,
true,446,885.0362688657275,478.3825011220266,0.364705890417099/0.21960784494876862/0.2235294133424759,481,,
true,447,1110.9507027620416,567.860596970481,0.0/0.2862745225429535/0.34117648005485535,583,,
true,448,560.992458799143,567.495030026361,0.6117647290229797/0.3450980484485626/0.47058823704719543,231,,
true,-747,510.2419141712081,666.6478861853071,0.062745101749897/0.4431372582912445/0.32549020648002625,584,,
true,449,967.8235018786505,488.98806849260325,0.32156863808631897/0.38823530077934265/0.6509804129600525,585,,
true,-746,390.8921869391027,579.6773528162088,0.5882353186607361/0.7803921699523926/0.8392156958580017,586,,
true,-749,789.6822071997673,628.4354088150376,0.062745101749897/0.13333334028720856/0.9725490212440491,587,,
true,-748,447.1136717759793,565.3809658665849,0.14901961386203766/0.20000000298023224/0.8627451062202454,588,,
true,-743,687.567326829183,309.01446525135407,0.3803921639919281/0.5372549295425415/0.3490196168422699,717,,
true,-742,425.29322665000984,578.1754782804454,0.4941176474094391/0.15294118225574493/0.3294117748737335,589,,
true,-745,710.8569313077477,646.6713389038765,0.6078431606292725/0.5764706134796143/0.7215686440467834,590,,
true,-744,398.00217194543717,596.4562501089252,0.6235294342041016/0.5215686559677124/0.7882353067398071,591,,
true,450,755.9004627323102,422.56679614417374,0.49803921580314636/0.545098066329956/0.8509804010391235,2,,
true,451,1000.8069915663418,400.1389417578338,0.9215686321258545/0.8745098114013672/0.7607843279838562,561,,
true,-750,569.0286771458816,662.2128383789943,0.5490196347236633/0.35686275362968445/0.14901961386203766,569,,
true,452,766.8246211972352,451.1517416813474,0.7686274647712708/0.6941176652908325/0.7686274647712708,397,,
true,453,1059.656298780023,526.1928259203256,0.9333333373069763/0.7921568751335144/0.8980392217636108,592,,
true,-752,413.432441864223,576.2189043718444,0.9725490212440491/0.9098039269447327/0.25882354378700256,593,,
true,454,1067.0164331898595,591.4603981436874,0.48235294222831726/0.29019609093666077/0.48235294222831726,594,,
true,455,1123.8140138388105,576.8190810935632,0.5058823823928833/0.2980392277240753/0.3490196168422699,595,,
true,456,826.4077538367544,487.1539104667821,0.07450980693101883/0.24313725531101227/0.15294118225574493,936,,
true,457,803.5190834163168,282.9884366620298,0.8784313797950745/0.7019608020782471/0.7960784435272217,596,,
true,458,662.3965011625705,286.5294049283447,0.08627451211214066/0.9803921580314636/0.027450980618596077,444,,
true,459,975.1457928910083,400.9481078499941,0.5764706134796143/0.30588236451148987/0.3529411852359772,313,,
true,-758,746.499704054362,279.8533722411155,0.545098066329956/0.43529412150382996/0.23529411852359772,67,,
true,-757,772.6626299630834,332.5578388468126,0.843137264251709/0.8039215803146362/0.7960784435272217,454,,
true,-759,510.2102012112532,455.93507066440253,0.7490196228027344/0.7215686440467834/0.09803921729326248,597,,
true,-754,756.0619579210434,450.17685746427924,0.49803921580314636/0.545098066329956/0.8509804010391235,2,,
true,-753,481.49760136687604,384.96207588494326,0.49803921580314636/0.8392156958580017/0.843137264251709,253,,
true,-756,401.9870389935366,612.9644162595764,0.062745101749897/0.07058823853731155/0.0235294122248888,598,,
true,460,676.7506244350316,743.1386914682374,0.27450981736183167/0.16078431904315948/0.42352941632270813,0,,
true,461,994.7549685377221,532.6098923950296,0.48627451062202454/0.0784313753247261/0.3921568691730499,599,,
true,462,1106.0023238028875,542.5295877930622,0.6235294342041016/0.45490196347236633/0.3764705955982208,600,,
true,-761,800.3827756875677,480.4319752675765,0.3843137323856354/0.364705890417099/0.16470588743686676,282,,
true,463,1123.0058981867878,556.4534370089323,0.5098039507865906/0.4000000059604645/0.4431372582912445,601,,
true,-760,756.5688870932802,412.73435529785905,0.48627451062202454/0.24705882370471954/0.25882354378700256,339,,
true,464,890.0868263757009,475.7872664979473,0.364705890417099/0.21960784494876862/0.2235294133424759,481,,
true,-763,710.5362990930512,323.49831271469935,0.062745101749897/0.9725490212440491/0.6666666865348816,116,,
true,465,665.2253054563092,636.8220126628595,0.9450980424880981/0.8980392217636108/0.06666667014360428,602,,
true,-762,628.9256003629393,552.8270145764138,0.30588236451148987/0.6627451181411743/0.4745098054409027,201,,
true,466,824.8631797704176,445.5682545608194,0.07450980693101883/0.24313725531101227/0.15294118225574493,936,,
true,467,1079.5378173917015,583.6265255640287,0.9490196108818054/0.843137264251709/0.1411764770746231,603,,
true,468,1098.1395761736783,553.5998078872879,0.32156863808631897/0.250980406999588/0.4117647111415863,604,,
true,469,1048.6093330195959,548.6160101531361,0.24313725531101227/0.5803921818733215/0.49803921580314636,605,,
true,-769,670.2151096416079,527.1698179058009,0.1921568661928177/0.4745098054409027/0.3843137323856354,72,,
true,-768,568.5519219742221,431.71903395062094,0.800000011920929/0.6352941393852234/0.4470588266849518,606,,
true,-765,1048.0479502575786,285.2095286175878,0.48235294222831726/0.4745098054409027/0.42352941632270813,16,,
true,-764,545.2498809732424,425.9896914949657,0.12156862765550613/0.32549020648002625/0.0313725508749485,36,,
true,-766,712.6685995824278,565.1019827423245,0.9450980424880981/0.9372549057006836/0.1568627506494522,106,,
true,470,1056.8958936375338,560.4020449299242,0.7137255072593689/0.9843137264251709/0.5843137502670288,607,,
true,471,1010.40130538263,449.86837247045173,0.13725490868091583/0.13725490868091583/0.929411768913269,290,,
true,472,1069.4854703466638,523.8684395365565,0.7529411911964417/0.003921568859368563/0.9450980424880981,608,,
true,473,1077.4655366409365,569.5014740109989,0.20392157137393951/0.38823530077934265/0.43529412150382996,609,,
true,-772,468.0430681400524,454.5618354387258,0.5647059082984924/0.3490196168422699/0.48235294222831726,610,,
true,474,874.6673983767607,639.0127004035519,0.8627451062202454/0.16862745583057404/0.10980392247438431,572,,
true,-771,766.1000370615576,114.54084810083987,0.6352941393852234/0.5137255191802979/0.45490196347236633,678,,
true,475,1053.1248342082442,476.766834644809,0.3686274588108063/0.3803921639919281/0.8156862854957581,611,,
true,-774,575.9933363422401,276.0814035783956,0.5490196347236633/0.772549033164978/0.5764706134796143,612,,
true,476,1037.164150569135,572.6138213724147,0.9725490212440491/0.15294118225574493/0.09803921729326248,613,,
true,-773,472.5175987192718,485.89906501070254,0.3019607961177826/0.13725490868091583/0.0235294122248888,614,,
true,477,998.65885870545,201.5861865839936,0.2235294133424759/0.12941177189350128/0.09019608050584793,260,,
true,478,734.9627174409648,452.58949459586387,0.30588236451148987/0.13333334028720856/0.05882352963089943,373,,
true,479,756.4169564256855,419.4582165472655,0.7921568751335144/0.6745098233222961/0.9215686321258545,648,,
true,-770,821.469417774128,461.0057828487522,0.07450980693101883/0.24313725531101227/0.15294118225574493,936,,
true,-779,545.6858446269061,304.7032178423631,0.5137255191802979/0.3176470696926117/0.45490196347236633,83,,
true,-776,435.85884974283266,518.4981624893832,0.8352941274642944/0.8588235378265381/0.8980392217636108,576,,
true,-775,812.2537376884574,174.3160029195303,0.48235294222831726/0.8901960849761963/0.7647058963775635,719,,
true,-778,625.1235030106359,382.87807153343033,0.545098066329956/0.23529411852359772/0.5411764979362488,451,,
true,-777,435.3239174078847,615.2356400401891,0.6117647290229797/0.3921568691730499/0.18431372940540314,615,,
true,480,1076.9547403206893,538.4355714045098,0.4627451002597809/0.4156862795352936/0.47058823704719543,616,,
true,481,964.2709202217005,307.1850118197226,0.9411764740943909/0.7647058963775635/0.729411780834198,617,,
true,482,562.5196127795273,150.62008475170813,0.27843138575553894/0.9333333373069763/0.9960784316062927,230,,
true,483,805.3361209899294,494.64756442826217,0.3843137323856354/0.364705890417099/0.16470588743686676,282,,
true,484,1140.4230911239838,530.387305714817,0.9921568632125854/0.15294118225574493/0.7607843279838562,618,,
true,-783,412.0336826652376,318.17147911636096,0.3176470696926117/0.42352941632270813/0.3529411852359772,917,,
true,485,1089.204125964169,508.0080402119527,0.11372549086809158/0.09803921729326248/0.07450980693101883,619,,
true,-782,578.1183801845028,635.7737491750702,0.47843137383461/0.1725490242242813/0.11764705926179886,620,,
true,486,904.0557790802296,622.150181187757,0.43921568989753723/0.3686274588108063/0.29019609093666077,947,,
true,-301,731.7320199167111,365.94271720934626,0.5607843399047852/0.4745098054409027/0.7490196228027344,156,,
true,-785,770.6974441673877,442.14648197555147,0.49803921580314636/0.6117647290229797/0.6078431606292725,622,,
true,487,1095.5323630879652,524.5489525423661,0.9803921580314636/0.8980392217636108/0.7411764860153198,623,,
true,-784,697.8249574296199,366.26138286234254,0.9529411792755127/0.26274511218070984/0.03529411926865578,624,,
true,-300,503.3313819164929,127.22391053814289,0.3607843220233917/0.3019607961177826/0.16470588743686676,625,,
true,488,1104.5457318472163,517.842033471028,0.41960784792900085/0.6784313917160034/0.6392157077789307,626,,
true,489,669.1165214610666,384.53193959099326,0.1882352977991104/0.24313725531101227/0.21568627655506134,405,,
true,-307,525.3293617579008,157.14642455324213,0.27843138575553894/0.9333333373069763/0.9960784316062927,230,,
true,-306,533.4152848655069,93.16939897437146,0.5686274766921997/0.686274528503418/0.5058823823928833,627,,
true,-309,753.4985733737976,662.2258707248316,0.9647058844566345/0.03921568766236305/0.886274516582489,14,,
true,-308,521.7715451205933,100.08643362574122,0.7803921699523926/0.686274528503418/0.1411764770746231,628,,
true,-787,632.0575789006956,421.6833994512219,0.7764706015586853/0.7176470756530762/0.8196078538894653,673,,
true,-302,704.6159668170158,327.2555545510979,0.062745101749897/0.9725490212440491/0.6666666865348816,116,,
true,-786,655.8743906741148,270.7106719145071,0.30980393290519714/0.10980392247438431/0.1921568661928177,629,,
true,-789,752.89089353899,418.7617793539655,0.48627451062202454/0.24705882370471954/0.25882354378700256,339,,
true,-305,733.5805930808784,429.49516952191317,0.40392157435417175/0.4431372582912445/0.5372549295425415,630,,
true,-788,467.684003592587,565.7903688830665,0.6509804129600525/0.45098039507865906/0.43529412150382996,631,,
true,-304,760.7573801323772,380.093619921957,0.686274528503418/0.8509804010391235/0.47058823704719543,632,,
true,490,1067.1895181719942,507.16803250854167,0.09803921729326248/0.9490196108818054/0.729411780834198,633,,
true,491,736.1394428694404,178.9680819904522,0.7568627595901489/0.7176470756530762/0.07058823853731155,664,,
true,492,1079.3261864226192,556.2248061299522,0.8823529481887817/0.250980406999588/0.16078431904315948,634,,
true,493,1090.5545304761683,542.457730799524,0.33725491166114807/0.18039216101169586/0.1725490242242813,635,,
true,494,657.3180398296655,504.0315284680291,0.7647058963775635/0.6000000238418579/0.7647058963775635,498,,
true,495,784.7669291591759,460.0751858766949,0.5686274766921997/0.545098066329956/0.3019607961177826,667,,
true,-794,678.399250624105,681.8564684622186,0.46666666865348816/0.6627451181411743/0.3176470696926117,636,,
true,-310,650.0773043007714,378.3004290614991,0.7333333492279053/0.6078431606292725/0.6392157077789307,637,,
true,496,847.4309734474709,531.6765022854264,0.10196078568696976/0.1921568661928177/0.06666667014360428,388,,
true,-793,648.3742894210367,702.4794807127394,0.7098039388656616/0.5686274766921997/0.5882353186607361,125,,
true,497,1076.2339110779951,483.72118919562183,0.6666666865348816/0.003921568859368563/0.8745098114013672,638,,
true,-312,730.8986437624307,535.7915756936535,0.2862745225429535/0.9529411792755127/0.1921568661928177,639,,
true,498,1063.315660260001,549.5172257979373,0.42352941632270813/0.4627451002597809/0.1921568661928177,640,,
true,-311,783.5495430872134,385.59753017495257,0.5372549295425415/0.3490196168422699/0.686274528503418,641,,
true,499,743.5843202458464,681.9936249475841,0.9647058844566345/0.03921568766236305/0.886274516582489,14,,
true,-790,438.45840322570683,575.6053508976859,0.615686297416687/0.886274516582489/0.5882353186607361,642,,
true,-792,415.0957328864294,590.2355780552106,0.9882352948188782/0.7568627595901489/0.7686274647712708,643,,
true,-791,710.1229526209713,518.8594036865762,0.686274528503418/0.03921568766236305/0.9960784316062927,889,,
true,-318,505.77523606252487,163.52830644943836,0.27843138575553894/0.9333333373069763/0.9960784316062927,230,,
true,-317,479.73206291252995,129.354327123404,0.15294118225574493/0.24313725531101227/0.21960784494876862,644,,
true,-319,583.3543799855072,117.61791444989916,0.3686274588108063/0.125490203499794/0.21176470816135406,645,,
true,-314,728.3969448054817,345.8218119004926,0.062745101749897/0.9725490212440491/0.6666666865348816,116,,
true,-798,718.239407373886,430.8323092136186,0.2862745225429535/0.4274509847164154/0.2862745225429535,56,,
true,-313,631.0873441727606,71.99963435430624,0.20392157137393951/0.3921568691730499/0.0470588244497776,461,,
true,-797,580.4938214030213,609.3201948938427,0.4117647111415863/0.3019607961177826/0.6196078658103943,646,,
true,-316,619.0689727019501,115.53116862183055,0.7098039388656616/0.5254902243614197/0.6392157077789307,647,,
true,-315,727.5126705214558,584.3751553076738,0.95686274766922/0.11372549086809158/0.9843137264251709,101,,
true,-320,599.2001420295063,477.4497447205719,0.95686274766922/0.11372549086809158/0.9843137264251709,101,,
true,-329,789.4868701070474,334.3697619823786,0.2862745225429535/0.43921568989753723/0.12156862765550613,876,,
true,-328,756.0090566363965,417.1600931479449,0.7921568751335144/0.6745098233222961/0.9215686321258545,648,,
true,-325,766.6273795360037,271.8345533159335,0.529411792755127/0.886274516582489/0.7803921699523926,509,,
true,-324,506.8699255603264,106.15584229965344,0.03529411926865578/0.11764705926179886/0.23529411852359772,649,,
true,-327,820.2360839544384,343.62345766882936,0.32156863808631897/0.27843138575553894/0.6313725709915161,544,,
true,-326,519.4390031884777,118.54354163468287,0.37254902720451355/0.05098039284348488/0.239215686917305,650,,
true,-332,508.605073576071,253.97974357338185,0.6901960968971252/0.5490196347236633/0.7411764860153198,135,,
true,-331,607.2140290521411,428.7114464675099,0.2549019753932953/0.16470588743686676/0.10980392247438431,31,,
true,-334,627.9915972095837,138.50273082334928,0.48235294222831726/0.4901960790157318/0.1725490242242813,651,,
true,-333,548.1987591848643,218.0879743243671,0.7960784435272217/0.8117647171020508/0.6627451181411743,652,,
true,-330,710.5304717333375,411.6816610191291,0.8980392217636108/0.772549033164978/0.7058823704719543,340,,
true,-339,483.53753544953764,141.99663937150342,0.772549033164978/0.9137254953384399/0.9176470637321472,653,,
true,-336,762.9427205300581,435.3436250010308,0.27450981736183167/0.0941176488995552/0.3803921639919281,317,,
true,-335,526.9658441701713,343.27500773285186,0.8274509906768799/0.8235294222831726/0.12156862765550613,654,,
true,-337,582.876839566794,339.63547718504367,0.33725491166114807/0.2666666805744171/0.1921568661928177,655,,
true,-343,608.2054378979955,340.5237293653279,0.545098066329956/0.23529411852359772/0.5411764979362488,451,,
true,-342,532.2954261331973,211.08161437658214,0.26274511218070984/0.1725490242242813/0.45098039507865906,656,,
true,-344,907.1142336964917,239.11176565004374,0.6392157077789307/0.5254902243614197/0.8156862854957581,657,,
true,-340,758.7305141277378,423.4230314256764,0.32156863808631897/0.29019609093666077/0.3019607961177826,143,,
true,-347,546.3449837589669,245.54630042762477,0.615686297416687/0.545098066329956/0.5529412031173706,658,,
true,-348,708.9095392791683,630.2303182644418,0.6078431606292725/0.5764706134796143/0.7215686440467834,590,,
true,-353,675.2786581686263,356.83742288383144,0.545098066329956/0.23529411852359772/0.5411764979362488,451,,
true,-356,494.0437277390391,115.75343486679708,0.8901960849761963/0.05098039284348488/0.03921568766236305,659,,
true,-350,447.77934085722273,191.22916368215155,0.0/0.9764705896377563/0.9960784316062927,660,,
